time_s,segment,body,x_m,y_m,z_m
2.420000,0,RR_2,-0.48044276,-0.25198159,0.08509769
2.440000,0,RR_2,-0.48378867,-0.25377163,0.08451979
2.460000,0,RR_2,-0.48721910,-0.25562546,0.08397888
2.480000,0,RR_2,-0.49083138,-0.25775033,0.08339988
2.500000,0,RR_2,-0.49430835,-0.25963426,0.08298167
2.520000,0,RR_2,-0.49771768,-0.26189417,0.08246815
2.540000,0,RR_2,-0.50080180,-0.26399836,0.08204752
2.560000,0,RR_2,-0.50362706,-0.26658040,0.08148361
2.580000,0,RR_2,-0.50616676,-0.26889646,0.08104669
2.600000,0,RR_2,-0.50861388,-0.27158320,0.08054110
2.620000,0,RR_2,-0.51096225,-0.27397135,0.08018495
2.640000,0,RR_2,-0.51335609,-0.27669302,0.07980681
2.660000,0,RR_2,-0.51570284,-0.27905092,0.07959046
2.680000,0,RR_2,-0.51812428,-0.28177863,0.07936114
2.700000,0,RR_2,-0.52052593,-0.28417504,0.07927707
2.720000,0,RR_2,-0.52300882,-0.28693888,0.07919924
2.740000,0,RR_2,-0.52546418,-0.28936556,0.07925522
2.760000,0,RR_2,-0.52798957,-0.29215953,0.07933271
2.780000,0,RR_2,-0.53048551,-0.29463121,0.07952996
2.800000,0,RR_2,-0.53304601,-0.29745921,0.07976733
2.820000,0,RR_2,-0.53557450,-0.29996809,0.08011277
2.840000,0,RR_2,-0.53816628,-0.30283272,0.08051611
2.860000,0,RR_2,-0.54072440,-0.30537274,0.08101703
2.880000,0,RR_2,-0.54307723,-0.30848292,0.08150968
2.900000,0,RR_2,-0.54468036,-0.31161621,0.08187651
2.920000,0,RR_2,-0.54573154,-0.31503189,0.08216099
2.940000,0,RR_2,-0.54647213,-0.31809488,0.08242774
2.960000,0,RR_2,-0.54712164,-0.32127580,0.08273891
2.980000,0,RR_2,-0.54763103,-0.32417101,0.08305859
3.000000,0,RR_2,-0.54804343,-0.32722893,0.08341994
3.020000,0,RR_2,-0.54828584,-0.33005586,0.08376681
3.040000,0,RR_2,-0.54839885,-0.33304906,0.08414666
3.060000,0,RR_2,-0.54832816,-0.33582821,0.08449546
3.080000,0,RR_2,-0.54811311,-0.33877102,0.08487412
3.100000,0,RR_2,-0.54770756,-0.34149957,0.08520722
3.120000,0,RR_2,-0.54714704,-0.34437984,0.08556718
3.140000,0,RR_2,-0.54639333,-0.34705794,0.08587156
3.160000,0,RR_2,-0.54547310,-0.34985310,0.08619442
3.180000,0,RR_2,-0.54435980,-0.35247600,0.08645913
3.200000,0,RR_2,-0.54306805,-0.35517213,0.08672914
3.220000,0,RR_2,-0.54158533,-0.35772398,0.08694209
3.240000,0,RR_2,-0.53991717,-0.36030400,0.08714678
3.260000,0,RR_2,-0.53805947,-0.36276487,0.08729763
3.280000,0,RR_2,-0.53601635,-0.36521727,0.08742969
3.300000,0,RR_2,-0.53380835,-0.36755031,0.08751252
3.320000,0,RR_2,-0.53144610,-0.36983207,0.08757229
3.340000,0,RR_2,-0.52894247,-0.37199822,0.08758879
3.360000,0,RR_2,-0.52629066,-0.37409341,0.08757586
3.380000,0,RR_2,-0.52349043,-0.37603509,0.08749996
3.400000,0,RR_2,-0.52045822,-0.37761620,0.08724768
3.420000,0,RR_2,-0.51708764,-0.37884119,0.08678687
3.440000,0,RR_2,-0.51339340,-0.37979117,0.08616041
3.460000,0,RR_2,-0.50947773,-0.38054883,0.08543818
3.480000,0,RR_2,-0.50542349,-0.38121453,0.08469097
3.500000,0,RR_2,-0.50128931,-0.38184991,0.08396377
3.520000,0,RR_2,-0.49711713,-0.38247830,0.08327848
3.540000,0,RR_2,-0.49292260,-0.38310868,0.08264338
3.560000,0,RR_2,-0.48870367,-0.38373828,0.08205737
3.580000,0,RR_2,-0.48446214,-0.38434961,0.08151409
3.600000,0,RR_2,-0.48020849,-0.38492733,0.08100905
3.620000,0,RR_2,-0.47595134,-0.38546580,0.08054131
3.640000,0,RR_2,-0.47169280,-0.38596731,0.08011170
3.660000,0,RR_2,-0.46743137,-0.38643312,0.07972078
3.680000,0,RR_2,-0.46316963,-0.38686118,0.07936746
3.700000,0,RR_2,-0.45891219,-0.38724947,0.07905130
3.720000,0,RR_2,-0.45466232,-0.38759923,0.07877264
3.740000,0,RR_2,-0.45042261,-0.38791099,0.07853128
3.760000,0,RR_2,-0.44619083,-0.38817003,0.07832038
3.780000,0,RR_2,-0.44183147,-0.38757825,0.07777962
3.800000,0,RR_2,-0.43706146,-0.38661709,0.07712217
3.820000,0,RR_2,-0.43224037,-0.38531566,0.07639673
3.840000,0,RR_2,-0.42741364,-0.38386863,0.07569481
3.860000,0,RR_2,-0.42265072,-0.38227329,0.07501964
3.880000,0,RR_2,-0.41794875,-0.38054979,0.07438000
3.900000,0,RR_2,-0.41331562,-0.37869126,0.07377443
3.920000,0,RR_2,-0.40874627,-0.37669420,0.07320310
3.940000,0,RR_2,-0.40424004,-0.37456146,0.07266925
3.960000,0,RR_2,-0.39979252,-0.37228596,0.07217284
3.980000,0,RR_2,-0.39540586,-0.36987352,0.07171850
4.000000,0,RR_2,-0.39107785,-0.36731675,0.07130742
4.020000,0,RR_2,-0.38681394,-0.36462438,0.07094498
4.040000,0,RR_2,-0.38261199,-0.36178714,0.07063226
4.060000,0,RR_2,-0.37848213,-0.35882044,0.07037619
4.080000,0,RR_2,-0.37442085,-0.35570779,0.07017718
4.100000,0,RR_2,-0.37044197,-0.35247895,0.07004330
4.120000,0,RR_2,-0.36653885,-0.34910122,0.06997333
4.140000,0,RR_2,-0.36273941,-0.34564528,0.06997899
4.160000,0,RR_2,-0.35902488,-0.34202334,0.07005255
4.180000,0,RR_2,-0.35545930,-0.33840811,0.07020865
4.200000,0,RR_2,-0.35197872,-0.33453566,0.07043175
4.220000,0,RR_2,-0.34870318,-0.33090469,0.07074363
4.240000,0,RR_2,-0.34545952,-0.32703319,0.07113703
