time_s,segment,body,x_m,y_m,z_m
1.320000,0,FR_2,0.22844666,-0.25449568,0.05895061
1.320000,0,RL_2,-0.15384367,0.20805424,0.05938155
1.320000,0,RR_2,-0.19022481,-0.22817937,0.05898906
1.340000,0,FL_2,0.25525469,0.19173336,0.05900156
1.340000,0,FR_2,0.22844650,-0.25449601,0.05895053
1.340000,0,RL_2,-0.15384373,0.20805375,0.05938156
1.340000,0,RR_2,-0.19022520,-0.22817968,0.05898910
1.360000,0,FL_2,0.25525463,0.19173300,0.05900161
1.360000,0,FR_2,0.22844614,-0.25449637,0.05895055
1.360000,0,RL_2,-0.15384376,0.20805354,0.05938147
1.360000,0,RR_2,-0.19022527,-0.22817987,0.05898909
1.380000,0,FL_2,0.25525445,0.19173305,0.05900163
1.380000,0,FR_2,0.22844619,-0.25449643,0.05895064
1.380000,0,RL_2,-0.15384376,0.20805350,0.05938156
1.380000,0,RR_2,-0.19022551,-0.22817996,0.05898919
1.400000,0,FL_2,0.25525433,0.19173308,0.05900168
1.400000,0,FR_2,0.22844607,-0.25449616,0.05895078
1.400000,0,RL_2,-0.15384361,0.20805359,0.05938151
1.400000,0,RR_2,-0.19022554,-0.22817980,0.05898921
1.420000,0,FL_2,0.25525427,0.19173330,0.05900156
1.420000,0,FR_2,0.22844596,-0.25449595,0.05895074
1.420000,0,RL_2,-0.15384376,0.20805387,0.05938156
1.420000,0,RR_2,-0.19022544,-0.22817957,0.05898920
1.440000,0,FL_2,0.25525385,0.19173385,0.05900171
1.440000,0,FR_2,0.22844633,-0.25449547,0.05895082
1.440000,0,RL_2,-0.15384416,0.20805411,0.05938153
1.440000,0,RR_2,-0.19022539,-0.22817913,0.05898938
1.460000,0,FL_2,0.25525382,0.19173433,0.05900160
1.460000,0,FR_2,0.22844636,-0.25449502,0.05895072
1.460000,0,RL_2,-0.15384425,0.20805451,0.05938156
1.460000,0,RR_2,-0.19022532,-0.22817887,0.05898937
1.480000,0,FL_2,0.25525379,0.19173484,0.05900159
1.480000,0,FR_2,0.22844648,-0.25449446,0.05895079
1.480000,0,RL_2,-0.15384443,0.20805503,0.05938158
1.480000,0,RR_2,-0.19022503,-0.22817841,0.05898932
1.500000,0,FL_2,0.25525361,0.19173536,0.05900174
1.500000,0,FR_2,0.22844675,-0.25449404,0.05895076
1.500000,0,RL_2,-0.15384458,0.20805536,0.05938157
1.500000,0,RR_2,-0.19022492,-0.22817793,0.05898938
1.520000,0,FL_2,0.25525346,0.19173586,0.05900174
1.520000,0,FR_2,0.22844681,-0.25449350,0.05895085
1.520000,0,RL_2,-0.15384468,0.20805585,0.05938161
1.520000,0,RR_2,-0.19022486,-0.22817753,0.05898929
1.540000,0,FL_2,0.25525331,0.19173624,0.05900174
1.540000,0,FR_2,0.22844681,-0.25449309,0.05895074
1.540000,0,RL_2,-0.15384482,0.20805615,0.05938156
1.540000,0,RR_2,-0.19022475,-0.22817720,0.05898936
1.560000,0,FL_2,0.25525317,0.19173670,0.05900177
1.560000,0,FR_2,0.22844730,-0.25449273,0.05895068
1.560000,0,RL_2,-0.15384497,0.20805652,0.05938159
1.560000,0,RR_2,-0.19022451,-0.22817676,0.05898933
1.580000,0,FL_2,0.25525308,0.19173689,0.05900182
1.580000,0,FR_2,0.22844715,-0.25449234,0.05895074
1.580000,0,RL_2,-0.15384482,0.20805685,0.05938173
1.580000,0,RR_2,-0.19022457,-0.22817655,0.05898947
1.600000,0,FL_2,0.25525314,0.19173703,0.05900178
1.600000,0,FR_2,0.22844712,-0.25449228,0.05895083
1.600000,0,RL_2,-0.15384500,0.20805684,0.05938155
1.600000,0,RR_2,-0.19022457,-0.22817649,0.05898966
1.620000,0,FL_2,0.25525308,0.19173709,0.05900191
1.620000,0,FR_2,0.22844711,-0.25449219,0.05895052
1.620000,0,RL_2,-0.15384521,0.20805715,0.05938163
1.620000,0,RR_2,-0.19022459,-0.22817630,0.05898919
1.640000,0,FL_2,0.25525302,0.19173712,0.05900167
1.640000,0,FR_2,0.22844714,-0.25449213,0.05895081
1.640000,0,RL_2,-0.15384519,0.20805682,0.05938156
1.640000,0,RR_2,-0.19022462,-0.22817644,0.05898948
1.660000,0,FL_2,0.25525296,0.19173706,0.05900183
1.660000,0,FR_2,0.22844738,-0.25449225,0.05895085
1.660000,0,RL_2,-0.15384501,0.20805682,0.05938159
1.660000,0,RR_2,-0.19022442,-0.22817652,0.05898934
1.680000,0,FL_2,0.25525314,0.19173698,0.05900178
1.680000,0,FR_2,0.22844714,-0.25449225,0.05895085
1.680000,0,RL_2,-0.15384497,0.20805673,0.05938148
1.680000,0,RR_2,-0.19022474,-0.22817655,0.05898946
1.700000,0,FL_2,0.25525331,0.19173671,0.05900193
1.700000,0,FR_2,0.22844714,-0.25449246,0.05895071
1.700000,0,RL_2,-0.15384504,0.20805682,0.05938172
1.700000,0,RR_2,-0.19022463,-0.22817647,0.05898923
1.720000,0,FL_2,0.25525311,0.19173673,0.05900187
1.720000,0,FR_2,0.22844714,-0.25449252,0.05895075
1.720000,0,RL_2,-0.15384501,0.20805654,0.05938153
1.720000,0,RR_2,-0.19022469,-0.22817682,0.05898939
1.740000,0,FL_2,0.25525326,0.19173649,0.05900194
1.740000,0,FR_2,0.22844699,-0.25449291,0.05895093
1.740000,0,RL_2,-0.15384489,0.20805651,0.05938169
1.740000,0,RR_2,-0.19022480,-0.22817689,0.05898929
1.760000,0,FL_2,0.25525331,0.19173630,0.05900192
1.760000,0,FR_2,0.22844706,-0.25449300,0.05895071
1.760000,0,RL_2,-0.15384491,0.20805630,0.05938164
1.760000,0,RR_2,-0.19022468,-0.22817695,0.05898922
1.780000,0,FL_2,0.25525323,0.19173612,0.05900176
1.780000,0,FR_2,0.22844680,-0.25449312,0.05895079
1.780000,0,RL_2,-0.15384468,0.20805618,0.05938151
1.780000,0,RR_2,-0.19022484,-0.22817728,0.05898942
1.800000,0,FL_2,0.25525320,0.19173606,0.05900181
1.800000,0,FR_2,0.22844674,-0.25449327,0.05895075
1.800000,0,RL_2,-0.15384485,0.20805621,0.05938156
1.800000,0,RR_2,-0.19022495,-0.22817737,0.05898933
1.820000,0,FL_2,0.25525349,0.19173585,0.05900174
1.820000,0,FR_2,0.22844662,-0.25449342,0.05895076
1.820000,0,RL_2,-0.15384461,0.20805600,0.05938159
1.820000,0,RR_2,-0.19022503,-0.22817744,0.05898920
1.840000,0,FL_2,0.25525337,0.19173579,0.05900179
1.840000,0,FR_2,0.22844669,-0.25449345,0.05895076
1.840000,0,RL_2,-0.15384474,0.20805578,0.05938161
1.840000,0,RR_2,-0.19022502,-0.22817750,0.05898937
1.860000,0,FL_2,0.25525331,0.19173574,0.05900175
1.860000,0,FR_2,0.22844699,-0.25449356,0.05895077
1.860000,0,RL_2,-0.15384482,0.20805566,0.05938159
1.860000,0,RR_2,-0.19022498,-0.22817767,0.05898939
1.880000,0,FL_2,0.25525340,0.19173566,0.05900181
1.880000,0,FR_2,0.22844663,-0.25449368,0.05895070
1.880000,0,RL_2,-0.15384471,0.20805576,0.05938148
1.880000,0,RR_2,-0.19022503,-0.22817752,0.05898913
1.900000,0,FL_2,0.25525337,0.19173563,0.05900166
1.900000,0,FR_2,0.22844678,-0.25449368,0.05895084
